iso,year,gdp_current_usd,gdp_growth_annual,inflation_annual_cpi,credit_private_gdp,broad_money_gdp,current_account_gdp,trade_percent_gdp,exchange_rate_usd,unemployment_rate,gov_debt_percent_gdp,gov_revenue_percent_gdp
USA,1969,1017438172413.79,3.09999999999999,5.46238620028745,86.9694356545567,62.0521243568238,,,1.0,,,
USA,1968,940225000000.0,4.79999999999954,4.27179615288537,88.0631534754449,66.5105692786301,,,1.0,,,
USA,1967,859620034482.759,2.49999999999999,2.77278562259309,87.2288854279506,66.8760588328901,,,1.0,,,
USA,1966,813032758620.69,6.50000000000026,3.0150753768844,83.7082223493599,64.1183266568976,,,1.0,,,
USA,1965,741904862068.965,6.39999999999989,1.58516926383662,86.3454415759185,67.0984954340043,,,1.0,,,
USA,1964,684144620689.655,5.80000000000027,1.27891156462591,83.3438843821895,66.9880294517282,,,1.0,,,
USA,1963,637058551724.138,4.39999999999989,1.23966942148753,80.4886625325679,65.9801204869492,,,1.0,,,
USA,1962,603639413793.103,6.10000000000016,1.19877334820186,75.7337438750664,63.6981269304243,,,1.0,,,
USA,1961,561940310344.828,2.29999999999953,1.07072414764724,75.2617833341423,62.8132549849293,,,1.0,,,
USA,1960,541988586206.897,,1.45797598627791,71.0463222444596,60.19296500009,,,1.0,,,
GBR,2023,3380854520809.54,0.339966158003463,6.79396706793963,119.372183164224,147.068799634122,-1.96541217712575,63.878877761965,0.804538906734353,3.984,138.193489848821,35.8462722272446
GBR,2022,3114042471144.39,4.83908514714403,7.92204883147902,128.848239490696,162.626364178991,-2.27877411232757,68.8805301397863,0.811301715827773,3.73,141.244397228023,36.680918672529
GBR,2021,3143323050707.26,8.5759509048565,2.51837109614213,138.381027391266,165.529666579155,-0.440671238610715,58.5845366237858,0.727064944688323,4.826,186.794915550888,35.1040518071235
GBR,2020,2696778386607.65,-10.2969188737567,0.989486703772491,147.041577647771,163.893698365475,-2.95839949111081,58.7811375973028,0.779999576697153,4.472,196.640576642773,33.7372818264538
GBR,2019,2851407164907.81,1.62447515947532,1.73810460086513,132.563371757551,140.670149033918,-2.6851488847368,64.6651336372235,0.783445110011929,3.613,160.321918277325,33.5328778412486
GBR,2018,2871340347581.79,1.40519026609273,2.29283990345938,133.97126985779,148.023745716219,-3.92206514953074,64.542648250433,0.749531540259847,4.12,158.16278741293,33.9609553297304
GBR,2017,2680148052335.3,2.65650489309972,2.55775577557747,133.269915418237,145.286777988957,-3.49784868993649,63.1216500310687,0.776976682344123,4.452,161.26972526053,33.9963082514039
GBR,2016,2689106566899.61,1.92171007763831,1.0084173681141,132.345573633855,140.27545069528,-5.49879734304565,59.7003984143761,0.740634463697084,4.867,156.604465153177,33.6041814680829
GBR,2015,2927911140916.73,2.22288844908437,0.36804684232536,130.867734160696,134.09082726352,-4.94667701136358,57.2035496863734,0.654545478931426,5.517,147.949412742616,33.102489967132
GBR,2014,3064708247921.43,3.1946373128021,1.45112016293279,135.512196348591,135.302828035766,-5.01141706795705,59.0948041195932,0.607729626878255,6.363,150.591619713999,32.8832964477046
GBR,2013,2784853502534.29,1.79992149362663,2.29166666666659,149.550820973402,145.145350114963,-4.65119373117685,61.9991119149908,0.639660577613477,7.704,141.643327770171,33.726066754577
GBR,2012,2707089726614.64,1.50899837441014,2.5732347965453,160.757017223167,147.76817823104,-3.14718914670129,62.2259827334183,0.633046988857327,8.25,147.053681621506,32.8653831004572
GBR,2011,2663805834828.07,1.13836234744893,3.8561124468282,170.366223851942,151.148329613839,-1.63097008877188,63.5654009707745,0.624140835740495,8.169,143.759014549588,33.5067575289157
GBR,2010,2485482596184.71,2.2333151263108,2.49265472467065,184.595179679501,163.447112536883,-2.77184107542602,59.2727749722888,0.647179345560165,7.924,131.087940527915,38.2669392926438
GBR,2009,2412840006231.5,-4.6205537195686,1.96173173560109,192.438291597724,163.239403460617,-3.03919318860907,55.004384033595,0.641919263495996,7.627,123.728597974434,32.1307694592337
GBR,2008,2929411764705.88,-0.248797298132246,3.52140856342539,191.174824297189,158.753953313253,-3.88657975994754,56.6986069277108,0.54396625,5.705,105.406814759036,34.4186119477912
GBR,2007,3090510204081.63,2.62488001971251,2.38656150773327,170.361968540181,139.033507549023,-3.73342924098549,52.9643534370859,0.499771666666667,5.342,93.8024921065597,33.7206087902854
GBR,2006,2708441582336.71,2.38069402487066,2.4556616643929,154.101320753948,125.972291476171,-3.12218245755459,56.9144274808123,0.543486666666667,5.411,92.1648082454393,33.3884723084594
GBR,2005,2543180000000.0,2.73266076130363,2.0891364902507,143.123462465389,116.192540620226,-1.98153178021805,52.6807168405482,0.549998333333333,4.835,92.159207977986,33.5427585649748
GBR,2004,2421525082387.4,2.45790441131264,1.39039756680422,137.132637299577,107.930974258243,-2.29213993851292,50.4517112404991,0.54618,4.594,90.5118335567506,32.5266872165227
GBR,2003,2054422857142.86,3.15234653827419,1.37650038542013,129.644116744839,103.300634012909,-1.82808406238088,50.2395230519083,0.6124725,4.807,86.6935169835672,31.4074800490172
GBR,2002,1785729916067.15,1.79566077025204,1.52040245947455,124.868667216702,99.3650535193157,-1.97304333212519,51.3796342070387,0.667223333333333,5.037,86.4005626809262,31.6339317413649
GBR,2001,1649827263567.01,2.57278038614078,1.53234960272418,119.795748319352,98.3795975168719,-1.76623319868349,52.8216135097523,0.694655,4.696,84.3649308327553,32.7263367753362
GBR,2000,1665534876683.31,4.34163417914475,1.18295624210408,114.710307135486,94.1291044667645,-1.80978814155872,52.521730598718,0.660930833333333,5.558,87.6021120106981,33.0191541782345
GBR,1999,1687830448147.55,3.05832325913262,1.7529508005142,105.462267840437,89.4239912273975,-2.11518369418468,49.6314395043173,0.618056845,6.042,87.5879944174348,32.4188495928101
GBR,1998,1653694932096.72,3.40265821029952,1.82056163731557,102.521279397817,89.4965553364493,-0.318861634089026,49.3364553465645,0.603823594166667,6.198,90.4868397728195,32.0474391112277
GBR,1997,1560911918795.02,4.92464831855712,2.20114313510882,102.059145903367,77.5617916834923,-0.0898610622387697,50.9734058453648,0.610836114166667,7.072,88.697982494323,30.8504780235052
GBR,1996,1419645865834.63,2.58199391653433,2.85178236397749,100.208573032979,64.7478606978295,-0.727548507990113,52.2438084688564,0.640958255,8.189,87.5361678606319,30.2178148623121
GBR,1995,1344240176739.78,2.53167001259618,2.69749518304432,97.3340220345251,60.4050032576349,-0.999550808668882,50.9957797486632,0.63366812,8.694,88.5375860631923,30.481249523094
GBR,1994,1140489745944.29,3.84600913061144,2.21901260504205,100.030864363201,57.4022136458059,-0.879081535567206,51.8679570207033,0.653426604166667,9.648,40.4800884599488,31.6075233898196
GBR,1993,1061388722255.55,2.48983096244002,2.55857796929705,99.876224683285,56.1429859240901,-1.66961487109581,49.7307933489136,0.666756553333333,10.346,35.3135500060757,30.5948280003504
